id,breed,mean,std_dev,median,min_pixel,max_pixel,entropy,edge_density
53473e80b84c98e1f6e29f1227001a07,collie,102.83134031991175,61.87260512447003,80.0,17.0,244.0,7.4462705,24.602647545504688
f2fd565d275c740f2f4dd91f0759b9df,miniature_pinscher,73.06287466666667,63.96047778727338,55.0,0.0,255.0,7.461293,20.5428
45c500a40d2bc460ed48337a8893ebc5,samoyed,127.140096,48.172727662486764,147.0,0.0,241.0,7.0917764,18.29472
e237f2c2da59abcb4d622106db8eef11,leonberg,77.87558558558558,58.45115348627697,63.0,0.0,255.0,7.411708,41.75720720720721
276de3bdc93f4220e5b7492dc601cf5c,giant_schnauzer,142.25796666666668,57.70856048454934,149.0,0.0,244.0,7.2857895,46.4695
e5128f2c854ffaa8e53b917edd0741e9,old_english_sheepdog,98.53803931203932,61.20442021814471,86.0,0.0,255.0,7.708901,47.98761670761671
3276746904f57c4fcbb794bbbb27e7dc,flat-coated_retriever,111.08451111396634,52.87097211943283,122.0,0.0,249.0,7.2923746,46.955865347552354
9d137534989cab3200f2abd6d6409902,bloodhound,63.15944533333333,50.35375228506489,51.0,0.0,255.0,7.271737,15.74744
4bd83d80fbab26a3a1f0d73785cf7af6,german_shepherd,112.65664,69.49305363783058,100.0,0.0,255.0,7.877575,16.7688
3ad79928c45be8e357816dc1ce708c9b,keeshond,62.853872,50.74187715560278,50.0,0.0,255.0,7.3065777,24.81728
66caeacfa0178274b3a981776bc3432f,black-and-tan_coonhound,105.23717866666667,60.60156369500773,90.0,0.0,255.0,7.4911737,11.68648
4a6cff93d44190c7e2410799f729a4d0,affenpinscher,110.612125,59.43123546934681,109.0,0.0,255.0,7.470666,29.174732142857142
9bf3d79a743c864430ddc69fcc4e4c0d,scottish_deerhound,106.96152141057935,40.75312576910282,106.0,0.0,255.0,7.353108,56.53420654911839
2796546b6e0e5e25f200df4b79ef0099,border_terrier,150.08268907563024,53.37059007736234,163.0,0.0,255.0,7.5941124,80.07
c62d6c163cbe1109462aa729bc4f425c,chesapeake_bay_retriever,132.12546666666665,52.0735812427846,136.0,8.0,255.0,7.6861873,54.6584
b76ab109cca8b7170e7b8983dfc1c9db,schipperke,162.39921787709497,102.28875782334006,235.0,0.0,255.0,5.58337,6.110027932960894
a3c934375f373943efe9fbec8af54fff,norfolk_terrier,105.68548222936937,53.96371663952918,101.0,0.0,255.0,7.522852,49.555937792614905
ccbf2d7da8e85a3b60eb0ff8a87af58f,airedale,141.97702578796563,71.41069229196876,162.0,0.0,255.0,7.6596775,28.603839541547277
dd664bf798e6b767704a9da2e0d26cbe,papillon,103.3998978978979,65.89187287139504,93.0,0.0,255.0,7.8309636,68.77495495495495
5591ad33cb935413bc58d4e37449023c,curly-coated_retriever,140.90084166666668,77.34475349126745,140.0,0.0,255.0,7.705071,36.662625
904f13f221653c8389dc5fa88d68541b,saint_bernard,99.48740266666667,72.45001886340123,80.0,0.0,255.0,7.7627106,45.14248
426a409cfbc58be74a242f3f09eadce0,great_dane,167.582624,56.578628567754784,185.0,0.0,255.0,7.5446687,15.94192
32fdb53b8599afaa5250611473f8e5fb,entlebucher,136.18762011173183,53.945183586796944,144.0,0.0,255.0,7.694584,64.16312849162011
644b20efdc7375c268aa32c7b79d0b41,vizsla,158.36441066666666,43.80052735830951,161.0,0.0,255.0,7.464488,67.69944
8d06f684b12bf2c64375acf001cd8285,japanese_spaniel,131.33992191711454,55.45925477981638,144.0,0.0,252.0,7.43373,7.439600111080256
fc416bf2011ddccc885698a7ad19ba11,malinois,129.15671686746987,49.18879206815975,128.0,0.0,255.0,7.4039555,35.183855421686744
23fd69aeafc33f66ff8ecb536096881c,giant_schnauzer,111.55494894894895,53.986322273563154,118.0,0.0,255.0,7.658181,36.605135135135136
071652f5f5d0bf00983c075e96ad725f,japanese_spaniel,97.00810091304257,62.98577212652441,84.0,0.0,255.0,7.752087,36.093311287202845
0c0fb87fb13f0f6c8d21ff6c15e3361e,otterhound,171.56682414698162,68.47122929063072,181.0,0.0,255.0,7.6242094,56.051811023622044
cd9045d7c082dc4427bfd026d03c0e69,boston_bull,126.56887407407407,60.67784009491556,140.0,0.0,255.0,7.3707056,16.77711111111111
d48a8aa150e8ec0f97868af26bcc0a93,scottish_deerhound,113.28950933333333,61.88125297438026,105.0,0.0,255.0,7.817462,58.888
0d2129d0eda43dd8514ea309c29ddbb0,bloodhound,115.55379166666667,52.710304398570216,111.0,0.0,255.0,7.6833076,82.98597222222222
07b46335006fbbe0328aeb8213b874ce,curly-coated_retriever,119.34262779890156,73.69879785149146,138.0,0.0,249.0,7.1383643,18.654752851711027
c2e139591c5752222dd5f2026b0bdda1,old_english_sheepdog,91.86622891566265,48.168304674095744,85.0,0.0,210.0,7.3042574,4.4655722891566265
78264c18912a9f0236458ff853aa985c,otterhound,146.87509166666666,45.56671023062337,158.0,0.0,255.0,7.185918,19.445875
72443a190c2729234c4df338d517115a,groenendael,91.2007619047619,64.31189065866258,70.0,0.0,255.0,7.488178,14.464285714285714
706939cce23d7bbcf3c734866bebd582,appenzeller,145.5816331845238,55.43666373191631,152.0,22.0,255.0,7.6369286,25.903180803571427
f41b28e57b9838e049dcaa3e3f11d9c9,chesapeake_bay_retriever,92.52031736526946,44.829548175281424,96.0,0.0,255.0,7.454675,86.63434131736527
6e61626e3af3ab86323ffdb883086d71,great_pyrenees,101.19223756906078,62.28082649246431,97.0,0.0,255.0,7.7879124,57.81596685082873
e0e54245b5dc9d5f66cb1012bae1a10c,miniature_pinscher,85.50082682291666,63.69663472553343,73.0,0.0,255.0,7.542487,6.33349609375
ebc1adf5291f968954104e7d2c7e540a,redbone,134.02882666666667,48.54176808711533,140.0,0.0,255.0,7.522911,32.28912
4552e694e0dc79e9cbd44e9b0625e925,bernese_mountain_dog,96.51627325581396,62.54912387853121,96.0,0.0,255.0,7.685407,65.2844476744186
73cb81b201c9ea7bb90ba3da50ddd960,saluki,155.92831466666667,48.840601987959964,166.0,0.0,255.0,7.47295,47.19064
c962302a0176ab136617cac958822928,irish_setter,138.71384662576688,37.810184458182064,139.0,0.0,255.0,7.1885366,32.43036809815951
122abc906f3215996cbcccf63c8fc89c,redbone,107.80915403569028,66.96969061255862,115.0,0.0,255.0,7.691991,55.37248936011349
4b0dce3ed42b8b4318609b4006ca4c78,irish_water_spaniel,144.87613600227618,73.82172857789298,170.0,0.0,255.0,7.72242,48.72075264857989
0075dc49dab4024d12fafe67074d8a81,norfolk_terrier,105.12294578313254,40.04243711210119,106.0,0.0,255.0,7.2599363,32.83355421686747
bd4dc4f436e88c6b6418140b33264130,shih-tzu,80.711648,77.64725159199625,50.0,0.0,255.0,7.545455,40.2084
78892d355550946552b770d51a2cd67c,wire-haired_fox_terrier,117.85668838964158,46.54911729542419,111.0,0.0,255.0,7.2439756,10.370991253644315
34406ae34e0bda843981a62f7bd6b396,pekinese,40.98230538922156,50.53982094618071,13.0,0.0,227.0,6.130233,11.120748502994012
52b7a64d684ad473557d2858c1c0a096,bedlington_terrier,121.94009302325581,66.44323488751077,99.0,0.0,255.0,7.5495577,13.772372093023256
2d9d74365b727615cd8c026fb5f45010,kelpie,79.06915915915916,50.02925178160795,65.0,0.0,255.0,7.3920927,41.48918918918919
fe7ea4eb63ab5fddea120555790f9187,newfoundland,116.334016,59.17102152218103,132.0,0.0,255.0,7.660446,28.69328
605bb5c3c8006441a932f2e880a843da,entlebucher,163.72716681376875,71.72080799821323,201.0,0.0,255.0,6.745379,22.9308693733451
61ee3e61d002e571a3066ab8aacfad0c,toy_terrier,135.6797486384583,40.94173850538074,141.0,18.0,255.0,7.19434,14.22744030163385
d7c8a92ed39f40c397ec8fa7ddb3fbe3,groenendael,158.7683825136612,76.1257997045839,175.0,14.0,255.0,7.1072993,20.83754098360656
9d53f7360ed130a897dbaf560aa0650a,doberman,178.18995195195194,92.18167098074593,246.0,0.0,255.0,6.263022,24.78018018018018
61268d9cb5f2d80a1348abf5ce97b47c,sealyham_terrier,91.48235487855085,49.348270784784056,69.0,5.0,222.0,6.7454057,9.02630712227254
2b20b95a67ae06fff91adadd666b79c6,keeshond,96.306272,67.26643232297975,96.0,0.0,255.0,7.5640583,16.29688
aa39f6a8d629483e5c56e86a7434229b,lakeland_terrier,81.17199466666666,47.73771944526297,72.0,0.0,255.0,7.375983,12.88192
9ef0b7e985d38526d6f600a0efd0d39b,leonberg,143.90325473599356,68.57619951962505,162.0,0.0,255.0,7.6957436,10.847521160822248
933985d766d5a834262127f0d6f5d8fd,english_setter,90.468592,62.83764434533546,83.0,0.0,255.0,7.59888,59.21168
c984aa03d799d4235c311e5bd373cf1f,chow,114.04399466666666,54.677426912782195,102.0,0.0,255.0,7.5908985,16.39888
d654df8cbee8ba4336355a692a3b8468,malamute,138.8066482504604,71.12695637134766,156.0,0.0,255.0,7.829775,25.598618784530387
a3b99336fb9ff5164a23876567a4f7b4,labrador_retriever,128.04097066666668,71.27961314011513,167.0,0.0,255.0,7.3180833,26.06984
25b02d997fb29784ffa5d767cb0481d5,blenheim_spaniel,100.9591805954789,54.66804637334973,103.0,0.0,251.0,7.62793,36.42792505056957
db953c4fb2ef6767dd6c817574b4e447,norwegian_elkhound,145.4616355140187,52.27504505038516,138.0,1.0,255.0,7.5011497,34.89170560747664
34820b973423fc13032f76cc9430ad47,sussex_spaniel,96.76558238636363,75.80824693965845,72.0,0.0,255.0,7.61523,47.92478693181818
3f974ba3e0c33d02274cc3889d146a74,clumber,104.74039039039039,61.51235562179268,92.0,0.0,255.0,7.707502,50.65081081081081
8cd5ae0663d2d5fbc39f291a99f3ecd2,english_springer,63.89420702754036,55.10221715060571,47.0,0.0,255.0,7.1811323,14.118233618233619
547e9cca520970b35c1d9acb0a0fb902,sussex_spaniel,122.96950943396226,53.15189472721248,141.0,7.0,253.0,7.3119664,47.39311320754717
e346c77b51b03999cbf7d89ae776e696,great_dane,105.10402083333334,72.42758872717565,101.0,0.0,255.0,7.8244057,40.572625
023e4e28415506e0deddcbd8f8bdab29,pug,124.00100266666666,49.91002324511573,132.0,25.0,219.0,7.2732124,2.24944
7132f29cda3823956bd8f246a16faba8,norwich_terrier,100.52115820895523,84.18234380822744,66.0,0.0,255.0,7.194099,48.45
d66104727a2a8cdfd3f3a0fb17bdedc9,golden_retriever,134.95031428571428,79.6935510200602,132.0,0.0,255.0,6.6582355,19.525714285714287
1fbebdbf9b6e681956b1c33b56a09a5a,schipperke,129.88567507002801,51.869637063875025,114.0,0.0,255.0,6.4447136,14.135714285714286
40ed132135fcf61e1ca97617ad290042,miniature_poodle,103.8049587628866,62.32584701661507,82.0,0.0,255.0,7.6702704,62.272577319587626
250002ac1d5de344d9d64c93a2eabf9b,weimaraner,114.55791620111732,60.21305699186703,113.0,0.0,255.0,7.824855,29.176843575418996
1f0b77edb530972669252af831ab9c16,borzoi,75.01800552486188,59.773042128570275,59.0,0.0,255.0,7.511572,72.65668508287293
4f7acd612879022f09fb7e63eec8bb50,malinois,126.78427627627627,71.84113829111222,113.0,0.0,255.0,7.491388,20.592972972972973
b402c34356b9488d0e162f9d29260fd4,miniature_schnauzer,102.64274666666667,47.37363837328192,103.0,0.0,255.0,7.568896,84.218
a429f16af4f529fe398b90b740761d73,miniature_poodle,111.78897323600974,38.229660502775,120.0,0.0,255.0,7.0725718,14.524452554744526
4c8fce7407df845d94483d89a4fe06f7,malinois,124.81081481481482,49.59836627713425,126.0,0.0,255.0,7.630807,39.79731481481482
5bfd9576067a577da2cc278db7aae2e7,bernese_mountain_dog,101.75786666666667,76.63511359324059,91.0,0.0,255.0,7.658344,29.85336
dabd93944d34d72b6719c3e99ae2694a,yorkshire_terrier,168.56058285714286,57.170545148481516,178.0,0.0,252.0,7.0485597,15.212571428571428
6606afcb1331c43b7fa96ae2519e6d19,malinois,60.89792168674699,40.28193018333496,63.0,0.0,239.0,6.980571,13.80840361445783
351a08cd2b2fca3a3f57cf4007857231,schipperke,99.8926862170088,66.97143477727909,97.0,0.0,255.0,7.787527,27.409882697947214
d3cb2264c98b79ae0d65c84f84c4f85d,komondor,86.09192696629214,52.3009126609011,92.0,0.0,255.0,7.5292454,54.02418539325843
b9e9ce2495d96099fc799022fc074d0b,affenpinscher,56.651537537537536,62.65831358726423,26.0,0.0,255.0,6.802091,13.812882882882883
c552deb03796d5f050d9d2cfd1323d73,brabancon_griffon,153.72638206388206,55.12934874980793,169.0,28.0,237.0,7.2905,2.1109978780433325
424c3990e83cdb18b5d0fe48a5cf7327,maltese_dog,124.5976996996997,45.74411619520471,118.0,0.0,255.0,7.491396,25.118648648648648
ab6555cb3eadd631940d914021d8bd76,bull_mastiff,103.17931877729258,67.10155623488119,94.0,0.0,255.0,7.7990127,50.10026200873362
f9a2d5a36d32c2c1285cf46fe05972cb,cocker_spaniel,126.90203186758893,72.01441277998056,122.0,0.0,242.0,7.16472,31.7852334486166
650894e4ebb42cb077041f5a058cee0e,walker_hound,125.01325,61.260445839362774,123.0,0.0,255.0,7.8015246,71.852625
fbee719275e23f753f3cd1d9f83db21f,miniature_pinscher,134.0052985074627,59.833749954497755,151.0,0.0,255.0,7.463908,59.03535447761194
4d6f99b3534a4064f83b2dbba4a297a2,soft-coated_wheaten_terrier,102.27570133333333,66.5086668996966,105.0,0.0,255.0,7.6878858,52.02952
3840bb3ba6180a8d42540061cd28ed18,chow,96.37716516516517,36.50052324129938,87.0,0.0,255.0,6.9939494,16.663063063063063
74ffb8a7f908911c5b39808feab0a582,schipperke,102.76171,74.57950293395565,82.0,0.0,242.0,6.910796,3.13395
a8040246b5632253425a04dbb3cce104,toy_terrier,113.5013725490196,73.40448404714901,110.0,0.0,255.0,7.9179273,45.73428571428571
c13ba8b85ba2f68af5b6104e18b22994,tibetan_terrier,142.32563733333333,64.80067178916542,141.0,0.0,255.0,7.777653,60.6424
d9195974648b224678fb0ef0b86007d7,blenheim_spaniel,93.94840106951871,43.21471124549667,83.0,0.0,255.0,7.2697825,13.825909090909091
20fb8ff7f74f4d94a4bc81b70de1daae,appenzeller,98.09014621380213,45.350368188407884,106.0,0.0,255.0,7.155979,40.57774364225977
c591c9885407dd541e72a86e3d95785b,american_staffordshire_terrier,98.66311445783133,50.2688484910228,115.0,0.0,255.0,7.220231,9.379698795180722
e866558cded733e2788c68b170752f59,kerry_blue_terrier,102.07146060606061,55.79828727728792,103.0,0.0,255.0,7.700969,66.22118181818182
bce16a980008e997450eb48c3cdc7581,whippet,92.924784,41.623190601955024,87.0,0.0,255.0,7.3242197,36.47656
cbbdb384a6fb8b9b96b598ca1d4675b4,keeshond,117.23756136117814,66.85759221274616,121.0,18.0,255.0,7.5562563,22.365629420084865
e655b500159688691e025a1177936df0,shih-tzu,136.32868911917097,82.00407351023013,135.0,0.0,255.0,7.7706385,15.070103626943006
1cbe771a950488b29515e712c8c91026,chow,103.42757541899441,41.47681435430815,107.0,0.0,226.0,7.3659754,40.725921787709495
